#This file is auto-generated from the (amazing) LOV service
# if you don't want to load this use the available CLI / code options 
# To override some of it's entries use the schemaDecl.csv
cc,http://creativecommons.org/ns,http://creativecommons.org/schema.rdf
cci,http://cookingbigdata.com/linkeddata/ccinstances,http://cookingbigdata.com/linkeddata/ccinstances#
cco,http://purl.org/ontology/cco/core#,http://purl.org/ontology/cco/core#
ccp,http://cookingbigdata.com/linkeddata/ccpricing,http://cookingbigdata.com/linkeddata/ccpricing#
ccr,http://cookingbigdata.com/linkeddata/ccregions,http://cookingbigdata.com/linkeddata/ccregions#
ccsla,http://cookingbigdata.com/linkeddata/ccsla,http://cookingbigdata.com/linkeddata/ccsla#
cdm,http://purl.org/twc/ontology/cdm.owl#,https://raw.github.com/timrdf/csv2rdf4lod-automation/master/doc/ontology/cdm.owl#
cdtype,http://purl.org/cld/cdtype/,http://purl.org/cld/cdtype/
ceo,http://www.ebusiness-unibw.org/ontologies/consumerelectronics/v1,http://www.ebusiness-unibw.org/ontologies/consumerelectronics/v1
cerif,http://www.eurocris.org/ontologies/cerif/1.3,http://www.eurocris.org/ontologies/cerif/1.3#
cert,http://www.w3.org/ns/auth/cert#,http://www.w3.org/ns/auth/cert#
cff,http://purl.oclc.org/NET/ssnx/cf/cf-feature,http://purl.oclc.org/NET/ssnx/cf/cf-feature#
cfp,http://purl.oclc.org/NET/ssnx/cf/cf-property,http://purl.oclc.org/NET/ssnx/cf/cf-property#
cfrl,http://linkeddata.finki.ukim.mk/lod/ontology/cfrl#,http://linkeddata.finki.ukim.mk/lod/ontology/cfrl#
cgov,http://reference.data.gov.uk/def/central-government,http://reference.data.gov.uk/def/central-government/
chord,http://purl.org/ontology/chord/,http://purl.org/ontology/chord/
cis,http://dati.beniculturali.it/cultural-ON/cultural-ON.owl,http://dati.beniculturali.it/cis/
cito,http://purl.org/spar/cito,http://purl.org/spar/cito/
citof,http://www.essepuntato.it/2013/03/cito-functions,http://www.essepuntato.it/2013/03/cito-functions/
cl,http://advene.org/ns/cinelab/ld,http://advene.org/ns/cinelab/ld#
cld,http://purl.org/cld/terms/,http://purl.org/cld/terms/
cmo,http://purl.org/twc/ontologies/cmo.owl,http://purl.org/twc/ontologies/cmo.owl#
cnt,http://www.w3.org/2011/content,http://www.w3.org/2011/content#
co,http://purl.org/ontology/co/core#,http://purl.org/ontology/co/core#
cogs,http://vocab.deri.ie/cogs,http://vocab.deri.ie/cogs#
cold,http://purl.org/configurationontology,http://purl.org/configurationontology#
coll,http://purl.org/co,http://purl.org/co/
comm,http://vocab.resc.info/communication,http://vocab.resc.info/communication#
con,http://www.w3.org/2000/10/swap/pim/contact,http://www.w3.org/2000/10/swap/pim/contact#
conversion,http://purl.org/twc/vocab/conversion/,http://sparql.tw.rpi.edu/vocab/conversion.ttl
coo,http://purl.org/coo/ns#,http://www.volkswagen.co.uk/vocabularies/coo/ns
coun,http://www.daml.org/2001/09/countries/iso-3166-ont,http://www.daml.org/2001/09/countries/iso-3166-ont#
cpa,http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl,http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl#
crm,http://www.cidoc-crm.org/cidoc-crm/,http://www.cidoc-crm.org/cidoc-crm/
cro,http://rhizomik.net/ontologies/copyrightonto.owl,http://rhizomik.net/ontologies/copyrightonto.owl#
crsw,http://courseware.rkbexplorer.com/ontologies/courseware,http://courseware.rkbexplorer.com/ontologies/courseware#
cs,http://purl.org/vocab/changeset/schema,http://vocab.org/changeset/schema.rdf
csp,http://vocab.deri.ie/csp,http://vocab.deri.ie/csp#
csvw,http://www.w3.org/ns/csvw#,http://www.w3.org/ns/csvw#
ct,http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl,http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
ctag,http://commontag.org/ns#,http://commontag.org/ns#
ctorg,http://purl.org/ctic/infraestructuras/organizacion,http://purl.org/ctic/infraestructuras/organizacion#
ctxdesc,http://www.demcare.eu/ontologies/contextdescriptor.owl,http://www.demcare.eu/ontologies/contextdescriptor.owl#
cwmo,http://purl.org/cwmo/#,https://gabriel-alex.github.io/cwmo/CWMO-042.owl
cwork,http://www.bbc.co.uk/ontologies/creativework,http://www.bbc.co.uk/ontologies/creativework/
cwrc,http://sparql.cwrc.ca/ontologies/cwrc,http://sparql.cwrc.ca/ontologies/cwrc#
d2rq,http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1,http://d2rq.org/terms/d2rq.ttl
dady,http://vocab.deri.ie/dady,http://purl.org/NET/dady#
daia,http://purl.org/ontology/daia,https://github.com/gbv/daia/blob/implementations/schemas/daia.owl.n3
daq,http://purl.org/eis/vocab/daq#,http://butterbur04.iai.uni-bonn.de/ontologies/daq/daq.ttl
dataid,http://dataid.dbpedia.org/ns/core#,http://dataid.dbpedia.org/ns/core#
date,http://contextus.net/ontology/ontomedia/misc/date#,https://code.google.com/p/contextus/source/browse/trunk/ontomedia/misc/date.owl
datex,http://vocab.datex.org/terms#,http://vocab.datex.org/terms#
dave,http://theme-e.adaptcentre.ie/dave/dave.ttl,http://theme-e.adaptcentre.ie/dave#
dbm,http://purl.org/net/dbm/ontology#,http://purl.org/net/dbm/ontology#
dbowl,http://ontology.cybershare.utep.edu/dbowl,http://ontology.cybershare.utep.edu/dbowl/relational-to-ontology-mapping-primitive.owl
dbpedia-owl,http://dbpedia.org/ontology/,http://dbpedia.org/ontology/
dbug,http://ontologi.es/doap-bugs#,http://ontologi.es/doap-bugs#
dcam,http://purl.org/dc/dcam/,http://purl.org/dc/dcam/
dcat,http://www.w3.org/ns/dcat,http://www.w3.org/ns/dcat#
dce,http://purl.org/dc/elements/1.1/,http://purl.org/dc/elements/1.1/
dcite,http://purl.org/spar/datacite,http://purl.org/spar/datacite/
dcndl,http://ndl.go.jp/dcndl/terms/,http://ndl.go.jp/dcndl/terms/
dcterms,http://purl.org/dc/terms/,http://purl.org/dc/terms/
dctype,http://purl.org/dc/dcmitype/,http://purl.org/dc/dcmitype/
decision,https://decision-ontology.googlecode.com/svn/trunk/decision.owl,https://decision-ontology.googlecode.com/svn/trunk/decision.owl#
demlab,http://www.demcare.eu/ontologies/demlab.owl,http://www.demcare.eu/ontologies/demlab.owl#
deo,http://purl.org/spar/deo,http://purl.org/spar/deo/
deps,http://ontologi.es/doap-deps#,http://ontologi.es/doap-deps#
dicom,http://purl.org/healthcarevocab/v1,http://purl.org/healthcarevocab/v1
dio,https://w3id.org/dio,https://w3id.org/dio#
disco,http://rdf-vocabulary.ddialliance.org/discovery,http://rdf-vocabulary.ddialliance.org/discovery#
dita,http://purl.org/dita/ns#,https://raw.githubusercontent.com/ColinMaudry/dita-rdf/master/dita.ttl
dk,http://www.data-knowledge.org/dk/,http://www.data-knowledge.org/dk/
dm2e,http://onto.dm2e.eu/schemas/dm2e,http://onto.dm2e.eu/schemas/dm2e/
dnbt,http://d-nb.info/standards/elementset/dnb,http://d-nb.info/standards/elementset/dnb#
doap,http://usefulinc.com/ns/doap#,https://github.com/edumbill/doap/blob/master/schema/doap.rdf
doc,http://www.w3.org/2000/10/swap/pim/doc,http://www.w3.org/2000/10/swap/pim/doc#
doco,http://purl.org/spar/doco,http://purl.org/spar/doco/
docso,http://purl.org/ontology/dso,http://purl.org/ontology/dso#
dogont,http://elite.polito.it/ontologies/dogont.owl,http://elite.polito.it/ontologies/dogont
donto,http://reference.data.gov.au/def/ont/dataset,http://reference.data.gov.au/def/ont/dataset#
dpn,http://purl.org/dpn,http://purl.org/dpn#
dprov,http://promsns.org/def/decprov,http://promsns.org/def/do#
dq,http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality,http://def.seegrid.csiro.au/isotc211/iso19115/2003/dataquality#
dqc,http://semwebquality.org/ontologies/dq-constraints,http://semwebquality.org/ontologies/dq-constraints#
dqm,http://purl.org/dqm-vocabulary/v1/dqm,http://purl.org/dqm-vocabulary/v1/dqm#
dqv,http://www.w3.org/ns/dqv,http://www.w3.org/ns/dqv#
dr,http://purl.org/swan/2.0/discourse-relationships/,http://purl.org/swan/2.0/discourse-relationships/
drm,http://vocab.data.gov/def/drm,http://vocab.data.gov/def/drm#
ds,http://purl.org/ctic/dcat#,http://purl.org/ctic/dcat#
dsn,http://purl.org/dsnotify/vocab/eventset/,http://purl.org/dsnotify/vocab/eventset/
dso,http://inference-web.org/2.0/ds.owl,http://inference-web.org/2.0/ds.owl#
dtype,http://www.linkedmodel.org/schema/dtype,http://www.linkedmodel.org/schema/dtype#
dul,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#
duv,http://www.w3.org/ns/duv,http://www.w3.org/ns/duv#
dvia,http://purl.org/ontology/dvia,http://purl.org/ontology/dvia#
eac-cpf,http://archivi.ibc.regione.emilia-romagna.it/ontology/eac-cpf/,http://archivi.ibc.regione.emilia-romagna.it/ontology/eac-cpf/
earl,http://www.w3.org/ns/earl,http://www.w3.org/ns/earl#
earth,http://linked.earth/ontology#,http://linked.earth/ontology#
ebucore,http://www.ebu.ch/metadata/ontologies/ebucore/ebucore,http://www.ebu.ch/metadata/ontologies/ebucore/ebucore#
eccrev,https://vocab.eccenca.com/revision/,https://vocab.eccenca.com/revision/
eclap,http://www.eclap.eu/schema/eclap/,http://www.eclap.eu/schema/eclap/
ecpo,http://purl.org/ontology/ecpo,http://cklee.github.io/ecpo/ecpo.ttl
ecrm,http://erlangen-crm.org/current/,http://erlangen-crm.org/current/
edac,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-edac.owl,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-edac.owl#
edm,http://www.europeana.eu/schemas/edm/,http://www.europeana.eu/schemas/edm/rdf/edm.owl
eem,http://purl.org/eem,http://purl.org/eem#
eepsa,https://w3id.org/eepsa,https://w3id.org/eepsa#
elec,http://purl.org/ctic/sector-publico/elecciones,http://purl.org/ctic/sector-publico/elecciones#
eli,http://data.europa.eu/eli/ontology,http://publications.europa.eu/mdr/resource/eli/eli.owl
emotion,http://ns.inria.fr/emoca,http://ns.inria.fr/emoca#
emp,http://purl.org/ctic/empleo/oferta,http://purl.org/ctic/empleo/oferta#
ends,http://labs.mondeca.com/vocab/endpointStatus,http://labs.mondeca.com/vocab/endpointStatus/endpointStatus.rdf
ep,http://eprints.org/ontology/,http://eprints.org/ontology/
eqp,https://data.nasa.gov/ontologies/atmonto/equipment#,https://data.nasa.gov/ontologies/atmonto/equipment.ttl
essglobal,http://purl.org/essglobal/vocab/,http://purl.org/essglobal/vocab/
event,http://purl.org/NET/c4dm/event.owl,http://purl.org/NET/c4dm/event.owl#
ex,http://purl.org/net/ns/ex,http://purl.org/net/ns/ex#
exif,http://www.w3.org/2003/12/exif/ns,http://www.w3.org/2003/12/exif/ns#
ext,http://def.seegrid.csiro.au/isotc211/iso19115/2003/extent,http://def.seegrid.csiro.au/isotc211/iso19115/2003/extent#
fabio,http://purl.org/spar/fabio/,http://purl.org/spar/fabio/
faldo,http://biohackathon.org/resource/faldo,http://biohackathon.org/resource/faldo#
fea,http://vocab.data.gov/def/fea,http://vocab.data.gov/def/fea#
fiesta-iot,http://purl.org/iot/ontology/fiesta-iot,http://ontology.fiesta-iot.eu/ontologyDocs/fiesta-iot.owl
foaf,http://xmlns.com/foaf/0.1/,http://xmlns.com/foaf/0.1/
foio,https://w3id.org/seas/FeatureOfInterestOntology,https://w3id.org/seas/FeatureOfInterestOntology/
food,http://data.lirmm.fr/ontologies/food,http://data.lirmm.fr/ontologies/food#
fowl,http://www.w3.org/TR/2003/PR-owl-guide-20031215/food,http://www.w3.org/TR/2003/PR-owl-guide-20031209/food#
frad,http://iflastandards.info/ns/fr/frad/,http://iflastandards.info/ns/fr/frad/
frapo,http://purl.org/cerif/frapo/,http://purl.org/cerif/frapo/
frappe,http://streamreasoning.org/ontologies/frappe#,http://streamreasoning.org/ontologies/frappe#
frbr,http://purl.org/vocab/frbr/core,http://purl.org/vocab/frbr/core#
frbre,http://purl.org/vocab/frbr/extended,http://purl.org/vocab/frbr/extended#
frbrer,http://iflastandards.info/ns/fr/frbr/frbrer/,http://iflastandards.info/ns/fr/frbr/frbrer/frbrer.rdf
fresnel,http://www.w3.org/2004/09/fresnel,http://www.w3.org/2004/09/fresnel#
g50k,http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/,http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/
game,http://data.totl.net/game/,http://data.totl.net/game/
gc,http://www.oegov.org/core/owl/gc,http://www.oegov.org/core/owl/gc#
gci,http://ontology.eil.utoronto.ca/GCI/Foundation/GCI-Foundation.owl,http://ontology.eil.utoronto.ca/GCI/Foundation/GCI-Foundation.owl#
gd,http://vocab.data.gov/gd,http://reference.data.gov/def/govdata/
gen,http://purl.org/gen/0.1#,https://raw.githubusercontent.com/joshhansen/vocab-gen/master/releases/gen01.rdf
geo,http://www.w3.org/2003/01/geo/wgs84_pos,http://www.w3.org/2003/01/geo/wgs84_pos#
geod,http://vocab.lenka.no/geo-deling,http://vocab.lenka.no/geo-deling#
geof,http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl,http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#
geofla,http://data.ign.fr/def/geofla,http://data.ign.fr/def/geofla
geom,http://data.ign.fr/def/geometrie,http://data.ign.fr/def/geometrie
geop,http://aims.fao.org/aos/geopolitical.owl,http://aims.fao.org/aos/geopolitical.owl#
geosp,http://rdf.geospecies.org/ont/geospecies,http://rdf.geospecies.org/ont/geospecies.owl
gf,http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature,http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature#
gm,http://def.seegrid.csiro.au/isotc211/iso19107/2003/geometry,http://def.seegrid.csiro.au/isotc211/iso19107/2003/geometry#
gml,http://www.opengis.net/ont/gml,http://www.opengis.net/ont/gml#
gn,http://www.geonames.org/ontology,http://www.geonames.org/ontology#
gndo,http://d-nb.info/standards/elementset/gnd#,http://d-nb.info/standards/elementset/gnd#
gold,http://purl.org/linguistics/gold,http://linguistics-ontology.org/gold-2010.owl
gov,http://gov.genealogy.net/ontology.owl,http://gov.genealogy.net/ontology.owl#
gr,http://purl.org/goodrelations/v1,http://purl.org/goodrelations/v1#
grddl,http://www.w3.org/2003/g/data-view,http://www.w3.org/2003/g/data-view#
gso,http://www.w3.org/2006/gen/ont,http://www.w3.org/2006/gen/ont#
gsp,http://www.opengis.net/ont/geosparql,http://www.opengis.net/ont/geosparql#
gtfs,http://vocab.gtfs.org/terms#,http://vocab.gtfs.org/terms#
gts,http://resource.geosciml.org/ontology/timescale/gts,http://resource.geosciml.org/ontology/timescale/gts#
gvp,http://vocab.getty.edu/ontology,http://vocab.getty.edu/ontology#
h2o,http://def.seegrid.csiro.au/isotc211/iso19150/-2/2012/basic,http://def.seegrid.csiro.au/isotc211/iso19150/-2/2012/basic#
ha,http://sensormeasurement.appspot.com/ont/home/homeActivity#,http://sensormeasurement.appspot.com/ont/home/homeActivity#
hdo,http://www.samos.gr/ontologies/helpdeskOnto.owl,http://www.samos.gr/ontologies/helpdeskOnto.owl#
hifm,http://purl.org/net/hifm/ontology#,http://purl.org/net/hifm/ontology#
holding,http://purl.org/ontology/holding,http://dini-ag-kim.github.io/holding-ontology/holding.ttl
hosp,http://vocab.data.gov/hosp,http://health.data.gov/def/hospital/
hr,http://iserve.kmi.open.ac.uk/ns/hrests,http://iserve.kmi.open.ac.uk/ns/hrests#
hto,http://vcharpenay.github.io/hto/hto.xml,https://raw.githubusercontent.com/vcharpenay/hto/master/hto.ttl
http,http://www.w3.org/2011/http,http://www.ietf.org/rfc/rfc2616.txt
hw,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl
hydra,http://www.w3.org/ns/hydra/core,http://www.w3.org/ns/hydra/core#
ic,http://ontology.eil.utoronto.ca/icontact.owl,http://ontology.eil.utoronto.ca/icontact.owl#
idemo,http://rdf.insee.fr/def/demo,http://rdf.insee.fr/def/demo#
identity,http://www.identity.org/ontologies/identity.owl,http://www.ecole.ensicaen.fr/~vincentj/owl/id.owl
igeo,http://rdf.insee.fr/def/geo,http://rdf.insee.fr/def/geo#
